ID,Index,LAT,LON,SumD,cluster_index,url1,hash1,angle1,url2,hash2,angle2,url3,hash3,angle3,url4,hash4,angle4,이상한거,
12240904,252714,37.56935156,127.0137582,499.5616842,369,"https://map.naver.com/v5/entry/address/14139106.886563946,4518766.991637928,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A4%91%EA%B5%AC%20%EC%8B%A0%EB%8B%B9%EB%8F%99%20217-95,jibun?c=15.78,0,0,0,dha&p=l0vlaQAdFO3h9FEJh6-kVQ,-111.98,11.17,80,Float",dha&p=l0vlaQAdFO3h9FEJh6-kVQ,"-111.98,11.17,80,Float","https://map.naver.com/v5/entry/address/14139106.886563946,4518766.991637928,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A4%91%EA%B5%AC%20%EC%8B%A0%EB%8B%B9%EB%8F%99%20217-95,jibun?c=15.78,0,0,0,dha&p=GaPJvdRElE97f-1Ap7ZIJg,-34.31,7.13,80,Float",dha&p=GaPJvdRElE97f-1Ap7ZIJg,"-34.31,7.13,80,Float","https://map.naver.com/v5/entry/address/14139106.886563946,4518766.991637928,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A4%91%EA%B5%AC%20%EC%8B%A0%EB%8B%B9%EB%8F%99%20217-95,jibun?c=15.78,0,0,0,dha&p=b30dSOEhyoQLq0L6gtN6uQ,-60.2,16.98,80,Float",dha&p=b30dSOEhyoQLq0L6gtN6uQ,"-60.2,16.98,80,Float","https://map.naver.com/v5/entry/address/14139106.886563946,4518766.991637928,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A4%91%EA%B5%AC%20%EC%8B%A0%EB%8B%B9%EB%8F%99%20217-95,jibun?c=15.78,0,0,0,dha&p=rQXzg-XfR3MTM8YHQ7rMMw,-100.33,0.05,80,Float",dha&p=rQXzg-XfR3MTM8YHQ7rMMw,"-100.33,0.05,80,Float",v,중구 동평화의류상가
12249940,252767,37.63622895,127.0303233,140.0118258,370,"https://map.naver.com/v5/entry/address/14140950.905060891,4528163.85452733,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%EB%B2%88%EB%8F%99%20413-3,jibun?c=18,0,0,0,dha&p=kMoYyjCli1GA8MxaIaf9nw,-106.4,2.99,80,Float",dha&p=kMoYyjCli1GA8MxaIaf9nw,"-106.4,2.99,80,Float","https://map.naver.com/v5/entry/address/14140950.905060891,4528163.85452733,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%EB%B2%88%EB%8F%99%20413-3,jibun?c=15.52,0,0,0,dha&p=ICKYg9XzL5k2TCiGeKwg-w,-88.44,10.74,80,Float",dha&p=ICKYg9XzL5k2TCiGeKwg-w,"-88.44,10.74,80,Float","https://map.naver.com/v5/entry/address/14140950.905060891,4528163.85452733,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%EB%B2%88%EB%8F%99%20413-3,jibun?c=15.52,0,0,0,dha&p=N5FyBnIhngLS4AE08qj-sw,-167.17,8.02,80,Float",dha&p=N5FyBnIhngLS4AE08qj-sw,"-167.17,8.02,80,Float","https://map.naver.com/v5/entry/address/14140950.905060891,4528163.85452733,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%EB%B2%88%EB%8F%99%20413-3,jibun?c=15.52,0,0,0,dha&p=tZ4PtW0xbODIY0YM-X3FUQ,-173.75,6.21,80,Float",dha&p=tZ4PtW0xbODIY0YM-X3FUQ,"-173.75,6.21,80,Float",,
12246211,252950,37.57221195,126.987627,444.6823207,371,"https://map.naver.com/v5/entry/address/14136197.974686127,4519168.728809884,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A2%85%EB%A1%9C%EA%B5%AC%20%EB%82%99%EC%9B%90%EB%8F%99%20288,jibun?c=18.28,0,0,0,dha&p=v5Z7QxIeQPPl0rOAYSVdLw,157.08,0.15,80,Float",dha&p=v5Z7QxIeQPPl0rOAYSVdLw,"157.08,0.15,80,Float","https://map.naver.com/v5/entry/address/14136197.974686127,4519168.728809884,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A2%85%EB%A1%9C%EA%B5%AC%20%EB%82%99%EC%9B%90%EB%8F%99%20288,jibun?c=18.28,0,0,0,dha&p=aY8Ljg0O5DFCZuUaqE3hLA,39.45,12.12,80,Float",dha&p=aY8Ljg0O5DFCZuUaqE3hLA,"39.45,12.12,80,Float","https://map.naver.com/v5/entry/address/14136197.974686127,4519168.728809884,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A2%85%EB%A1%9C%EA%B5%AC%20%EB%82%99%EC%9B%90%EB%8F%99%20288,jibun?c=18.28,0,0,0,dha&p=PQsEK1KyEKRPBStI5-Qvjw,178.69,7.9,80,Float",dha&p=PQsEK1KyEKRPBStI5-Qvjw,"178.69,7.9,80,Float","https://map.naver.com/v5/entry/address/14136197.974686127,4519168.728809884,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A2%85%EB%A1%9C%EA%B5%AC%20%EB%82%99%EC%9B%90%EB%8F%99%20288,jibun?c=18.28,0,0,0,dha&p=Ms4vhQTFtDv5cmPdqmoPnQ,-134.92,9.37,80,Float",dha&p=Ms4vhQTFtDv5cmPdqmoPnQ,"-134.92,9.37,80,Float",v,종로구 낙원 악기상가(로드뷰 확인 불가)
12251705,252992,37.61977119,127.018792,152.793808,372,"https://map.naver.com/v5/entry/address/14139667.246616703,4525850.610299183,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%EB%AF%B8%EC%95%84%EB%8F%99%201345-1,jibun?c=19,0,0,0,dha&p=G-5f96eijGnkIvMdkmaAfQ,178.88,18.08,80,Float",dha&p=G-5f96eijGnkIvMdkmaAfQ,"178.88,18.08,80,Float","https://map.naver.com/v5/entry/address/14139667.246616703,4525850.610299183,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%EB%AF%B8%EC%95%84%EB%8F%99%201345-1,jibun?c=16.76,0,0,0,dha&p=ST0WFUWWTxt9y3G6xO8IOA,67.63,7.9,80,Float",dha&p=ST0WFUWWTxt9y3G6xO8IOA,"67.63,7.9,80,Float","https://map.naver.com/v5/entry/address/14139667.246616703,4525850.610299183,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%EB%AF%B8%EC%95%84%EB%8F%99%201345-1,jibun?c=16.76,0,0,0,dha&p=yJvFYD3g1Xqv7FGS2qUhFg,41.58,5.03,80,Float",dha&p=yJvFYD3g1Xqv7FGS2qUhFg,"41.58,5.03,80,Float","https://map.naver.com/v5/entry/address/14139667.246616703,4525850.610299183,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%EB%AF%B8%EC%95%84%EB%8F%99%201345-1,jibun?c=16.76,0,0,0,dha&p=NdyMs_aRBbvP1Nj0I_Xy1g,-20.09,2.15,80,Float",dha&p=NdyMs_aRBbvP1Nj0I_Xy1g,"-20.09,2.15,80,Float",,
12250619,253469,37.57069394,127.0073105,499.7404587,373,"https://map.naver.com/v5/entry/address/14138389.131883163,4518955.524827143,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A2%85%EB%A1%9C%EA%B5%AC%20%EC%A2%85%EB%A1%9C6%EA%B0%80%20270-3,jibun?c=18,0,0,0,dha&p=cJEdhhhV0ANF6t6PnxNkkQ,-158.2,7.54,80,Float",dha&p=cJEdhhhV0ANF6t6PnxNkkQ,"-158.2,7.54,80,Float","https://map.naver.com/v5/entry/address/14138389.131883163,4518955.524827143,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A2%85%EB%A1%9C%EA%B5%AC%20%EC%A2%85%EB%A1%9C6%EA%B0%80%20270-3,jibun?c=16.37,0,0,0,dha&p=66EEQNyUXIUGuhp0aQjYmg,60.98,10.69,80,Float",dha&p=66EEQNyUXIUGuhp0aQjYmg,"60.98,10.69,80,Float","https://map.naver.com/v5/entry/address/14138389.131883163,4518955.524827143,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A2%85%EB%A1%9C%EA%B5%AC%20%EC%A2%85%EB%A1%9C6%EA%B0%80%20270-3,jibun?c=16.37,0,0,0,dha&p=AEhPugCFkGIIqpbFsDLS6A,-132.24,4.81,80,Float",dha&p=AEhPugCFkGIIqpbFsDLS6A,"-132.24,4.81,80,Float","https://map.naver.com/v5/entry/address/14138389.131883163,4518955.524827143,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A2%85%EB%A1%9C%EA%B5%AC%20%EC%A2%85%EB%A1%9C6%EA%B0%80%20270-3,jibun?c=16.37,0,0,0,dha&p=d0shkMfL8_QnTgu1VFUdYA,-27.02,1.1,80,Float",dha&p=d0shkMfL8_QnTgu1VFUdYA,"-27.02,1.1,80,Float",,
12243718,253489,37.57110291,126.9608481,207.6030547,374,"https://map.naver.com/v5/entry/address/14133216.961174127,4519012.964095408,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC%20%EC%98%81%EC%B2%9C%EB%8F%99%20284,jibun?c=15.44,0,0,0,dha&p=N2o_790bAfGNNOvcQheW0A,38.6,13.81,80,Float",dha&p=N2o_790bAfGNNOvcQheW0A,"38.6,13.81,80,Float","https://map.naver.com/v5/entry/address/14133216.961174127,4519012.964095408,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC%20%EC%98%81%EC%B2%9C%EB%8F%99%20284,jibun?c=15.44,0,0,0,dha&p=eVsgQHUTtw16noPthIyzPA,-3.01,-4.82,80,Float",dha&p=eVsgQHUTtw16noPthIyzPA,"-3.01,-4.82,80,Float","https://map.naver.com/v5/entry/address/14133216.961174127,4519012.964095408,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC%20%EC%98%81%EC%B2%9C%EB%8F%99%20284,jibun?c=15.44,0,0,0,dha&p=FMUqH-u88p8hnJFGhCEunQ,-100.45,2.38,80,Float",dha&p=FMUqH-u88p8hnJFGhCEunQ,"-100.45,2.38,80,Float","https://map.naver.com/v5/entry/address/14133216.961174127,4519012.964095408,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC%20%EC%98%81%EC%B2%9C%EB%8F%99%20284,jibun?c=15.44,0,0,0,dha&p=kszxAqw-rbogsfM9avlCjg,23.44,0.1,80,Float",dha&p=kszxAqw-rbogsfM9avlCjg,"23.44,0.1,80,Float",v,서대문구 영천시장(로드뷰 확인 불가)
12249826,253833,37.61326752,126.9161988,167.8041054,375,"https://map.naver.com/v5/entry/address/14128246.623833846,4524936.61873712,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EA%B0%88%ED%98%84%EB%8F%99%20467-1,jibun?c=18,0,0,0,dha&p=urBDtWxOrwKofzW5O2hkRw,-33.28,2.91,80,Float",dha&p=urBDtWxOrwKofzW5O2hkRw,"-33.28,2.91,80,Float","https://map.naver.com/v5/entry/address/14128246.623833846,4524936.61873712,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EA%B0%88%ED%98%84%EB%8F%99%20467-1,jibun?c=15.97,0,0,0,dha&p=JEzxRnSo9t0x_8OX_SHHNA,115.77,8.84,80,Float",dha&p=JEzxRnSo9t0x_8OX_SHHNA,"115.77,8.84,80,Float","https://map.naver.com/v5/entry/address/14128246.623833846,4524936.61873712,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EA%B0%88%ED%98%84%EB%8F%99%20467-1,jibun?c=15.97,0,0,0,dha&p=oh7qii14uXtyKTv9-MwPvg,-101.11,16.27,80,Float",dha&p=oh7qii14uXtyKTv9-MwPvg,"-101.11,16.27,80,Float","https://map.naver.com/v5/entry/address/14128246.623833846,4524936.61873712,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9D%80%ED%8F%89%EA%B5%AC%20%EA%B0%88%ED%98%84%EB%8F%99%20467-1,jibun?c=15.27,0,0,0,dha&p=xzH4rrTmPMdSXMIW0nWoMg,72.46,1.24,80,Float",dha&p=xzH4rrTmPMdSXMIW0nWoMg,"72.46,1.24,80,Float",,
12251536,253898,37.64484171,127.016126,178.7154917,376,"https://map.naver.com/v5/entry/address/14139370.468854245,4529374.637676112,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%EC%88%98%EC%9C%A0%EB%8F%99%20316-3,jibun?c=15.98,0,0,0,dha&p=l9Kmf8SoQb96cxksAkLxDA,80.26,9.5,80,Float",dha&p=l9Kmf8SoQb96cxksAkLxDA,"80.26,9.5,80,Float","https://map.naver.com/v5/entry/address/14139370.468854245,4529374.637676112,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%EC%88%98%EC%9C%A0%EB%8F%99%20316-3,jibun?c=15.98,0,0,0,dha&p=y-dRojhjLiDO-86X2oXo_g,71.37,6.13,80,Float",dha&p=y-dRojhjLiDO-86X2oXo_g,"71.37,6.13,80,Float","https://map.naver.com/v5/entry/address/14139370.468854245,4529374.637676112,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%EC%88%98%EC%9C%A0%EB%8F%99%20316-3,jibun?c=15.98,0,0,0,dha&p=GoPSiWuatn4KTmZ_F2QirA,-28.62,7.89,80,Float",dha&p=GoPSiWuatn4KTmZ_F2QirA,"-28.62,7.89,80,Float","https://map.naver.com/v5/entry/address/14139370.468854245,4529374.637676112,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%EC%88%98%EC%9C%A0%EB%8F%99%20316-3,jibun?c=15.98,0,0,0,dha&p=d1ktDcgWlqBlIgoFNGz0Xw,-102.95,-3.13,80,Float",dha&p=d1ktDcgWlqBlIgoFNGz0Xw,"-102.95,-3.13,80,Float",v,강북구 방문요양센터
12249242,253938,37.62268523,127.0762311,177.4994805,377,"https://map.naver.com/v5/entry/address/14146061.337980319,4526260.160085535,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EB%85%B8%EC%9B%90%EA%B5%AC%20%EA%B3%B5%EB%A6%89%EB%8F%99%20566-20,jibun?c=19,0,0,0,dha&p=SM1asveYKOncbOK_6-MfpQ,-146.16,2.11,80,Float",dha&p=SM1asveYKOncbOK_6-MfpQ,"-146.16,2.11,80,Float","https://map.naver.com/v5/entry/address/14146061.337980319,4526260.160085535,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EB%85%B8%EC%9B%90%EA%B5%AC%20%EA%B3%B5%EB%A6%89%EB%8F%99%20566-20,jibun?c=16.63,0,0,0,dha&p=lxqxxvSXa-0Gi7G6SDrPEQ,-16.3,-0.08,80,Float",dha&p=lxqxxvSXa-0Gi7G6SDrPEQ,"-16.3,-0.08,80,Float","https://map.naver.com/v5/entry/address/14146061.337980319,4526260.160085535,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EB%85%B8%EC%9B%90%EA%B5%AC%20%EA%B3%B5%EB%A6%89%EB%8F%99%20566-20,jibun?c=16.63,0,0,0,dha&p=5HpG-Kmf3zngysViH2n3Iw,84.2,-0.98,80,Float",dha&p=5HpG-Kmf3zngysViH2n3Iw,"84.2,-0.98,80,Float","https://map.naver.com/v5/entry/address/14146061.337980319,4526260.160085535,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EB%85%B8%EC%9B%90%EA%B5%AC%20%EA%B3%B5%EB%A6%89%EB%8F%99%20566-20,jibun?c=16.63,0,0,0,dha&p=tcozUtCaL1lRcw52d7TCeg,22.49,-1.49,80,Float",dha&p=tcozUtCaL1lRcw52d7TCeg,"22.49,-1.49,80,Float",,
12240013,253977,37.54531265,126.9850706,119.4881154,378,"https://map.naver.com/v5/entry/address/14135913.397539865,4515391.37485311,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%9A%A9%EC%82%B0%EB%8F%992%EA%B0%80%201-480,jibun?c=19.74,0,0,0,dha&p=ySJczTmnHsN-CwRc4ZT31Q,-73.48,-16.48,80,Float",dha&p=ySJczTmnHsN-CwRc4ZT31Q,"-73.48,-16.48,80,Float","https://map.naver.com/v5/entry/address/14135913.397539865,4515391.37485311,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%9A%A9%EC%82%B0%EB%8F%992%EA%B0%80%201-480,jibun?c=16.14,0,0,0,dha&p=P8Ifr-2AkQIDGSDda0TZ4w,-12.45,-0.13,80,Float",dha&p=P8Ifr-2AkQIDGSDda0TZ4w,"-12.45,-0.13,80,Float","https://map.naver.com/v5/entry/address/14135913.397539865,4515391.37485311,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%9A%A9%EC%82%B0%EB%8F%992%EA%B0%80%201-480,jibun?c=16.14,0,0,0,dha&p=ZE_ppgtao4wzvTxFe8e68Q,-97.13,-5.02,80,Float",dha&p=ZE_ppgtao4wzvTxFe8e68Q,"-97.13,-5.02,80,Float","https://map.naver.com/v5/entry/address/14135913.397539865,4515391.37485311,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%9A%A9%EC%82%B0%EB%8F%992%EA%B0%80%201-480,jibun?c=16.14,0,0,0,dha&p=YX1nt0Nx-4vFl2JvUoHzKA,-92.06,1.04,80,Float",dha&p=YX1nt0Nx-4vFl2JvUoHzKA,"-92.06,1.04,80,Float",,
12250995,253989,37.52747715,127.1351401,205.02958,379,"https://map.naver.com/v5/entry/address/14152619.05786347,4512887.563122656,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%82%B4%EB%8F%99%20428-9,jibun?c=17.27,0,0,0,dha&p=1GJvaRUzHHPxYTEdz7Xu1Q,-171.59,8.45,80,Float",dha&p=1GJvaRUzHHPxYTEdz7Xu1Q,"-171.59,8.45,80,Float","https://map.naver.com/v5/entry/address/14152619.05786347,4512887.563122656,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%82%B4%EB%8F%99%20428-9,jibun?c=17.27,0,0,0,dha&p=0bR-F5j6kyQkfBO-J9-v3g,171.37,12.83,80,Float",dha&p=0bR-F5j6kyQkfBO-J9-v3g,"171.37,12.83,80,Float","https://map.naver.com/v5/entry/address/14152619.05786347,4512887.563122656,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%82%B4%EB%8F%99%20428-9,jibun?c=17.27,0,0,0,dha&p=PL0H6j6TivBVAYtE6bjGxg,177.28,11.52,80,Float",dha&p=PL0H6j6TivBVAYtE6bjGxg,"177.28,11.52,80,Float","https://map.naver.com/v5/entry/address/14152619.05786347,4512887.563122656,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%82%B4%EB%8F%99%20428-9,jibun?c=17.27,0,0,0,dha&p=EsybNQYBc2y5zwM6HYEitg,16.31,3.64,80,Float",dha&p=EsybNQYBc2y5zwM6HYEitg,"16.31,3.64,80,Float",v,강동구 둔촌역 전통시장(로드뷰 확인 불가)
12251156,254160,37.65993638,127.0697281,193.4709491,380,"https://map.naver.com/v5/entry/address/14145337.427331697,4531496.987437934,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EB%85%B8%EC%9B%90%EA%B5%AC%20%EC%83%81%EA%B3%84%EB%8F%99%20389-641,jibun?c=19,0,0,0,dha&p=4zyvW18gNdypde-JWIO-jw,20.36,-8.3,80,Float",dha&p=4zyvW18gNdypde-JWIO-jw,"20.36,-8.3,80,Float","https://map.naver.com/v5/entry/address/14145337.427331697,4531496.987437934,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EB%85%B8%EC%9B%90%EA%B5%AC%20%EC%83%81%EA%B3%84%EB%8F%99%20389-641,jibun?c=15.51,0,0,0,dha&p=nbVps8mxXISfT2Ro9v-s7A,25.39,1.08,80,Float",dha&p=nbVps8mxXISfT2Ro9v-s7A,"25.39,1.08,80,Float","https://map.naver.com/v5/entry/address/14145337.427331697,4531496.987437934,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EB%85%B8%EC%9B%90%EA%B5%AC%20%EC%83%81%EA%B3%84%EB%8F%99%20389-641,jibun?c=15.51,0,0,0,dha&p=SxRdJTJMZfRbzrtcCPDxcA,12.84,3.02,80,Float",dha&p=SxRdJTJMZfRbzrtcCPDxcA,"12.84,3.02,80,Float","https://map.naver.com/v5/entry/address/14145337.427331697,4531496.987437934,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EB%85%B8%EC%9B%90%EA%B5%AC%20%EC%83%81%EA%B3%84%EB%8F%99%20389-641,jibun?c=15.51,0,0,0,dha&p=xc9JTD46Jt1qDwAl49C_3g,-58.23,4.14,80,Float",dha&p=xc9JTD46Jt1qDwAl49C_3g,"-58.23,4.14,80,Float",,
12241980,254329,37.6307239,127.0226466,222.2152153,381,"https://map.naver.com/v5/entry/address/14140096.338725913,4527390.027258223,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%EC%88%98%EC%9C%A0%EB%8F%99%2054-5,jibun?c=18,0,0,0,dha&p=SmvryiaXOJ7qV73POMQ3PA,-6.06,-1.18,80,Float",dha&p=SmvryiaXOJ7qV73POMQ3PA,"-6.06,-1.18,80,Float","https://map.naver.com/v5/entry/address/14140096.338725913,4527390.027258223,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%EC%88%98%EC%9C%A0%EB%8F%99%2054-5,jibun?c=15.26,0,0,0,dha&p=L9qonCzCB-WfeHRe-k1tRA,71.52,10.27,80,Float",dha&p=L9qonCzCB-WfeHRe-k1tRA,"71.52,10.27,80,Float","https://map.naver.com/v5/entry/address/14140096.338725913,4527390.027258223,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%EC%88%98%EC%9C%A0%EB%8F%99%2054-5,jibun?c=15.26,0,0,0,dha&p=chrHCdxRrZV6jNhzj33wnQ,87.38,6.44,80,Float",dha&p=chrHCdxRrZV6jNhzj33wnQ,"87.38,6.44,80,Float","https://map.naver.com/v5/entry/address/14140096.338725913,4527390.027258223,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%EC%88%98%EC%9C%A0%EB%8F%99%2054-5,jibun?c=15.26,0,0,0,dha&p=AiG3TQHMNENP0gk_qDNQgg,-93.45,5.27,80,Float",dha&p=AiG3TQHMNENP0gk_qDNQgg,"-93.45,5.27,80,Float",,
12120406,254374,37.58159526,127.0889329,172.8210405,382,"https://map.naver.com/v5/entry/address/14147475.295888487,4520486.707940923,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A4%91%EB%9E%91%EA%B5%AC%20%EB%A9%B4%EB%AA%A9%EB%8F%99%20459-5,jibun?c=19,0,0,0,dha&p=Eqsoj4sXKiE8piGcAmDwwA,-25.53,6.67,80,Float",dha&p=Eqsoj4sXKiE8piGcAmDwwA,"-25.53,6.67,80,Float","https://map.naver.com/v5/entry/address/14147475.295888487,4520486.707940923,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A4%91%EB%9E%91%EA%B5%AC%20%EB%A9%B4%EB%AA%A9%EB%8F%99%20459-5,jibun?c=17.62,0,0,0,dha&p=Cx2SsIlp1lJ6wrJELiFgJA,74.5,9.04,80,Float",dha&p=Cx2SsIlp1lJ6wrJELiFgJA,"74.5,9.04,80,Float","https://map.naver.com/v5/entry/address/14147475.295888487,4520486.707940923,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A4%91%EB%9E%91%EA%B5%AC%20%EB%A9%B4%EB%AA%A9%EB%8F%99%20459-5,jibun?c=17.62,0,0,0,dha&p=bmX8bRUUQDm_InFNVXhbIQ,-118,11.76,80,Float",dha&p=bmX8bRUUQDm_InFNVXhbIQ,"-118,11.76,80,Float","https://map.naver.com/v5/entry/address/14147475.295888487,4520486.707940923,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A4%91%EB%9E%91%EA%B5%AC%20%EB%A9%B4%EB%AA%A9%EB%8F%99%20459-5,jibun?c=17.62,0,0,0,dha&p=9J6DZl6CqtdXRy28-ubI7A,-37.56,20.39,80,Float",dha&p=9J6DZl6CqtdXRy28-ubI7A,"-37.56,20.39,80,Float",,
